L1EM2321929	VFB_00101634	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM2495308	VFB_00101639	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM2505675	VFB_00101640	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM2426397	VFB_00101637	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM2432564	VFB_00101638	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM236151	VFB_00101580	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM38147	VFB_00101579	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM375785	VFB_00101582	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM255222	VFB_00101581	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM616176	VFB_00101584	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM407869	VFB_00101583	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM768233	VFB_00101586	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM692877	VFB_00101585	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM855719	VFB_00101588	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM853526	VFB_00101587	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM873148	VFB_00101590	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM865801	VFB_00101589	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM875613	VFB_00101592	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM873782	VFB_00101591	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM882339	VFB_00101593	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM887905	VFB_00101594	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM896562	VFB_00101595	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM910064	VFB_00101596	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM937332	VFB_00101597	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM945309	VFB_00101598	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM1011675	VFB_00101599	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM1067653	VFB_00101600	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM1149968	VFB_00101601	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM1156684	VFB_00101602	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM1218587	VFB_00101603	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM1334471	VFB_00101604	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM1347886	VFB_00101605	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM1351125	VFB_00101606	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM1391179	VFB_00101607	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM1392771	VFB_00101608	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3822523	VFB_00101680	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3801211	VFB_00101679	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3795498	VFB_00101678	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3762060	VFB_00101677	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3732322	VFB_00101676	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3728746	VFB_00101675	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3652587	VFB_00101674	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3650600	VFB_00101673	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3985829	VFB_00101688	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3966683	VFB_00101687	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3948033	VFB_00101686	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3946364	VFB_00101685	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3946166	VFB_00101684	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3945454	VFB_00101683	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3945232	VFB_00101682	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3859195	VFB_00101681	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM4097554	VFB_00101695	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM4120910	VFB_00101696	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM4059758	VFB_00101693	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM4096703	VFB_00101694	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM4030526	VFB_00101691	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM4044654	VFB_00101692	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM4017089	VFB_00101689	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM4023881	VFB_00101690	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM5088293	VFB_00101703	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM5093516	VFB_00101704	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM4992322	VFB_00101701	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM5057916	VFB_00101702	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM4603253	VFB_00101699	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM4992273	VFB_00101700	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM4249897	VFB_00101697	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM4338596	VFB_00101698	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM2936857	VFB_00101646	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM2799380	VFB_00101645	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3036249	VFB_00101648	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3032520	VFB_00101647	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM2610744	VFB_00101642	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM2524026	VFB_00101641	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM2669832	VFB_00101644	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM2668719	VFB_00101643	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3157405	VFB_00101654	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3123905	VFB_00101653	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3189407	VFB_00101656	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3158123	VFB_00101655	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3050645	VFB_00101650	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3044500	VFB_00101649	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3071301	VFB_00101652	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3054101	VFB_00101651	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3414508	VFB_00101661	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3443129	VFB_00101662	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3454765	VFB_00101663	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3477008	VFB_00101664	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3199456	VFB_00101657	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3267019	VFB_00101658	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3340561	VFB_00101659	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3356289	VFB_00101660	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3586984	VFB_00101669	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3608397	VFB_00101670	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3609202	VFB_00101671	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3639968	VFB_00101672	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3487306	VFB_00101665	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3498479	VFB_00101666	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3556191	VFB_00101667	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM3562954	VFB_00101668	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM9842383	VFB_00101762	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM9820270	VFB_00101761	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM9934374	VFB_00101764	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM9853425	VFB_00101763	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM10768709	VFB_00101766	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM10263287	VFB_00101765	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM11210000	VFB_00101768	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM10934438	VFB_00101767	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM9712223	VFB_00101754	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM9583435	VFB_00101753	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM9787592	VFB_00101756	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
L1EM9730269	VFB_00101755	Miroschnikow2018	http://virtualflybrain.org/data/Miroschnikow2018
